Station_ID,date_time,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,power
station08,2018-10-07 19:00:00,0.0,0.0,10.05,36.66,0,0,13.6,0.0
station08,2018-10-07 19:15:00,0.0,0.0,9.94,34.37,0,0,13.0,0.0
station08,2018-10-07 19:30:00,0.0,0.0,9.77,32.9,0,0,13.2,0.0
station08,2018-10-07 19:45:00,0.0,0.0,9.57,32.05,0,0,13.2,0.0
station08,2018-10-07 20:00:00,0.0,0.0,9.4,31.46,0,0,12.8,0.0
station08,2018-10-07 20:15:00,0.0,0.0,9.24,31.08,0,0,12.8,0.0
station08,2018-10-07 20:30:00,0.0,0.0,9.1,30.81,0,0,12.7,0.0
station08,2018-10-07 20:45:00,0.0,0.0,8.99,30.58,0,0,12.2,0.0
station08,2018-10-07 21:00:00,0.0,0.0,8.91,30.33,0,0,10.6,0.0
station08,2018-10-07 21:15:00,0.0,0.0,8.86,30.07,0,0,11.8,0.0
station08,2018-10-07 21:30:00,0.0,0.0,8.85,29.78,0,0,12.0,0.0
station08,2018-10-07 21:45:00,0.0,0.0,8.86,29.47,0,0,11.6,0.0
station08,2018-10-07 22:00:00,0.0,0.0,8.88,29.1,0,0,11.2,0.0
station08,2018-10-07 22:15:00,0.0,0.0,8.91,28.72,0,0,10.8,0.0
station08,2018-10-07 22:30:00,0.0,0.0,8.92,28.34,0,0,11.2,0.0
station08,2018-10-07 22:45:00,23.5,13.4,9.12,28.16,12,6,10.8,0.3936739999999999
station08,2018-10-07 23:00:00,55.47,38.48,9.52,28.43,24,14,11.3,0.987216
station08,2018-10-07 23:15:00,109.36,85.25,10.27,28.74,34,20,11.8,1.7108869999999998
station08,2018-10-07 23:30:00,146.92,119.28,11.14,29.2,46,27,11.8,2.601633
station08,2018-10-07 23:45:00,203.89,172.05,12.22,29.55,62,34,12.5,3.597221
station08,2018-10-08 00:00:00,241.65,207.53,13.38,30.07,245,39,13.4,4.247802
station08,2018-10-08 00:15:00,297.24,260.22,14.69,29.32,309,44,13.7,5.662119000000001
station08,2018-10-08 00:30:00,333.26,294.59,15.59,24.5,334,50,14.2,5.717137999999999
station08,2018-10-08 00:45:00,385.28,344.46,16.28,21.72,367,63,14.6,5.978837
station08,2018-10-08 01:00:00,418.42,376.33,16.65,20.65,498,68,15.2,8.665971
station08,2018-10-08 01:15:00,465.52,421.77,16.97,20.86,539,67,16.0,9.334276
station08,2018-10-08 01:30:00,494.99,450.27,17.21,21.19,597,68,17.1,10.03087
station08,2018-10-08 01:45:00,536.06,490.05,17.46,21.54,656,69,18.0,10.78774
station08,2018-10-08 02:00:00,561.17,514.4,17.71,21.96,703,72,19.0,11.38676
station08,2018-10-08 02:15:00,595.21,547.45,17.97,22.36,748,75,19.200001,11.81848
station08,2018-10-08 02:30:00,615.38,567.05,18.22,22.75,786,79,19.799999,12.23444
station08,2018-10-08 02:45:00,641.7,592.66,18.48,22.7,814,81,19.9,12.38172
station08,2018-10-08 03:00:00,656.48,607.04,18.74,21.96,828,88,20.6,12.5597
station08,2018-10-08 03:15:00,674.59,624.7,18.98,21.17,884,100,20.799999,13.10741
station08,2018-10-08 03:30:00,683.86,633.73,19.18,20.79,884,113,20.9,12.86106
station08,2018-10-08 03:45:00,693.82,643.44,19.36,20.56,894,119,20.9,13.13096
station08,2018-10-08 04:00:00,697.8,647.31,19.54,20.32,955,157,21.1,13.36045
station08,2018-10-08 04:15:00,699.35,648.8,19.71,20.06,951,254,21.4,13.33233
station08,2018-10-08 04:30:00,697.46,646.95,19.87,19.79,1079,260,22.0,14.32422
station08,2018-10-08 04:45:00,690.11,639.79,20.01,19.56,548,139,22.1,12.22445
station08,2018-10-08 05:00:00,681.75,631.68,20.14,19.38,914,140,21.700001,13.3041
station08,2018-10-08 05:15:00,663.32,613.86,20.24,19.24,291,118,21.9,8.547044
station08,2018-10-08 05:30:00,643.28,594.72,20.36,19.15,842,134,22.0,12.38281
station08,2018-10-08 05:45:00,608.15,561.12,20.46,19.11,780,145,21.6,11.45096
station08,2018-10-08 06:00:00,575.67,530.29,20.53,19.01,676,178,21.700001,10.89264
station08,2018-10-08 06:15:00,533.16,489.62,20.56,18.89,729,200,22.6,11.05203
station08,2018-10-08 06:30:00,506.2,463.72,20.61,18.76,623,193,22.1,4.855546
station08,2018-10-08 06:45:00,475.33,433.48,20.63,18.65,169,141,21.299999,2.941386
station08,2018-10-08 07:00:00,460.76,418.68,20.65,18.56,124,110,20.9,2.173204
station08,2018-10-08 07:15:00,426.79,385.27,20.64,18.54,120,97,21.0,2.136891
station08,2018-10-08 07:30:00,391.84,351.83,20.63,18.57,153,100,21.0,2.557468
station08,2018-10-08 07:45:00,319.88,284.35,20.59,18.71,138,91,21.200001,2.256685
station08,2018-10-08 08:00:00,248.02,218.61,20.56,18.89,103,84,20.799999,1.858507
station08,2018-10-08 08:15:00,166.01,143.93,20.45,19.19,82,63,20.9,1.356182
station08,2018-10-08 08:30:00,112.99,93.1,20.34,19.52,71,46,20.700001,1.168149
station08,2018-10-08 08:45:00,50.25,39.86,20.08,20.11,71,35,20.5,1.030227
station08,2018-10-08 09:00:00,24.03,17.01,19.54,21.54,30,19,20.1,0.4841979999999999
station08,2018-10-08 09:15:00,16.73,12.0,19.17,23.32,21,16,19.6,0.342697
station08,2018-10-08 09:30:00,12.46,7.98,18.77,24.73,16,12,19.200001,0.23595
station08,2018-10-08 09:45:00,1.01,0.24,18.49,24.48,1,0,19.1,0.042953
station08,2018-10-08 10:00:00,0.0,0.0,18.2,24.92,0,0,18.9,0.0
station08,2018-10-08 10:15:00,0.0,0.0,18.04,25.95,0,0,18.6,0.0
station08,2018-10-08 10:30:00,0.0,0.0,17.83,27.2,0,0,18.4,0.0
station08,2018-10-08 10:45:00,0.0,0.0,17.56,29.28,0,0,18.1,0.0
station08,2018-10-08 11:00:00,0.0,0.0,17.18,32.88,0,0,17.6,0.0
station08,2018-10-08 11:15:00,0.0,0.0,16.83,36.75,0,0,17.299999,0.0
station08,2018-10-08 11:30:00,0.0,0.0,16.72,38.33,0,0,17.200001,0.0
station08,2018-10-08 11:45:00,0.0,0.0,16.71,38.32,0,0,17.0,0.0
station08,2018-10-08 12:00:00,0.0,0.0,16.75,37.66,0,0,16.5,0.0
station08,2018-10-08 12:15:00,0.0,0.0,16.73,36.89,0,0,15.8,0.0
station08,2018-10-08 12:30:00,0.0,0.0,16.67,35.99,0,0,15.8,0.0
station08,2018-10-08 12:45:00,0.0,0.0,16.03,36.01,0,0,15.8,0.0
station08,2018-10-08 13:00:00,0.0,0.0,15.73,35.7,0,0,15.6,0.0
station08,2018-10-08 13:15:00,0.0,0.0,15.12,36.44,0,0,15.5,0.0
station08,2018-10-08 13:30:00,0.0,0.0,14.58,37.75,0,0,15.1,0.0
station08,2018-10-08 13:45:00,0.0,0.0,14.04,39.63,0,0,15.1,0.0
station08,2018-10-08 14:00:00,0.0,0.0,13.58,41.6,0,0,15.0,0.0
station08,2018-10-08 14:15:00,0.0,0.0,13.21,43.44,0,0,15.1,0.0
station08,2018-10-08 14:30:00,0.0,0.0,12.94,44.95,0,0,15.5,0.0
station08,2018-10-08 14:45:00,0.0,0.0,12.67,46.17,0,0,14.4,0.0
station08,2018-10-08 15:00:00,0.0,0.0,12.38,47.0,0,0,15.5,0.0
station08,2018-10-08 15:15:00,0.0,0.0,12.12,46.71,0,0,15.5,0.0
station08,2018-10-08 15:30:00,0.0,0.0,11.93,44.76,0,0,15.5,0.0
station08,2018-10-08 15:45:00,0.0,0.0,11.69,42.8,0,0,15.4,0.0
station08,2018-10-08 16:00:00,0.0,0.0,13.06,24.98,0,0,15.5,0.0
station08,2018-10-08 16:15:00,0.0,0.0,13.05,23.62,0,0,15.6,0.0
station08,2018-10-08 16:30:00,0.0,0.0,12.97,22.94,0,0,15.4,0.0
station08,2018-10-08 16:45:00,0.0,0.0,12.92,22.53,0,0,14.9,0.0
station08,2018-10-08 17:00:00,0.0,0.0,12.84,22.49,0,0,13.3,0.0
station08,2018-10-08 17:15:00,0.0,0.0,12.56,22.98,0,0,13.4,0.0
station08,2018-10-08 17:30:00,0.0,0.0,12.28,23.6,0,0,14.5,0.0
station08,2018-10-08 17:45:00,0.0,0.0,12.1,24.04,0,0,15.1,0.0
station08,2018-10-08 18:00:00,0.0,0.0,12.08,24.17,0,0,15.7,0.0
station08,2018-10-08 18:15:00,0.0,0.0,12.2,24.04,0,0,15.3,0.0
station08,2018-10-08 18:30:00,0.0,0.0,12.36,23.82,0,0,15.4,0.0
station08,2018-10-08 18:45:00,0.0,0.0,12.44,23.78,0,0,15.3,0.0
station08,2018-10-08 19:00:00,0.0,0.0,12.44,23.95,0,0,14.9,0.0
station08,2018-10-08 19:15:00,0.0,0.0,12.39,24.33,0,0,14.8,0.0
station08,2018-10-08 19:30:00,0.0,0.0,12.27,24.9,0,0,14.8,0.0
station08,2018-10-08 19:45:00,0.0,0.0,12.06,25.65,0,0,14.9,0.0
station08,2018-10-08 20:00:00,0.0,0.0,11.82,26.43,0,0,14.4,0.0
station08,2018-10-08 20:15:00,0.0,0.0,11.56,27.24,0,0,14.5,0.0
station08,2018-10-08 20:30:00,0.0,0.0,11.27,28.1,0,0,14.1,0.0
station08,2018-10-08 20:45:00,0.0,0.0,10.98,29.01,0,0,13.5,0.0
station08,2018-10-08 21:00:00,0.0,0.0,10.65,30.07,0,0,13.4,0.0
station08,2018-10-08 21:15:00,0.0,0.0,10.3,31.25,0,0,13.7,0.0
station08,2018-10-08 21:30:00,0.0,0.0,9.97,32.39,0,0,13.4,0.0
station08,2018-10-08 21:45:00,0.0,0.0,9.66,33.38,0,0,12.9,0.0
station08,2018-10-08 22:00:00,0.0,0.0,9.36,34.17,0,0,12.4,0.0
station08,2018-10-08 22:15:00,0.0,0.0,9.06,34.73,0,0,12.2,0.0
station08,2018-10-08 22:30:00,0.0,0.0,8.76,35.09,0,0,12.1,0.0
station08,2018-10-08 22:45:00,21.88,12.31,8.61,35.39,10,4,11.8,0.306383
station08,2018-10-08 23:00:00,54.04,37.43,8.74,35.27,20,10,11.6,0.943109
station08,2018-10-08 23:15:00,108.77,84.88,9.28,33.85,30,16,11.8,1.757996
station08,2018-10-08 23:30:00,147.08,119.6,9.89,31.91,40,22,11.9,2.754219
station08,2018-10-08 23:45:00,205.45,173.7,10.59,29.19,51,27,12.3,3.807654
station08,2018-10-09 00:00:00,244.35,210.28,11.2,26.53,266,33,12.6,4.905658
station08,2018-10-09 00:15:00,301.78,264.77,11.83,24.09,339,36,13.0,6.125996
station08,2018-10-09 00:30:00,339.07,300.38,12.32,21.91,370,40,13.3,7.16598
station08,2018-10-09 00:45:00,392.93,352.04,12.77,20.48,471,42,13.7,8.223456
station08,2018-10-09 01:00:00,427.19,385.04,13.08,19.59,528,42,14.0,9.058895
station08,2018-10-09 01:15:00,475.7,431.85,13.4,19.17,587,42,14.6,9.90871
station08,2018-10-09 01:30:00,506.02,461.18,13.7,18.95,644,42,15.0,10.67441
station08,2018-10-09 01:45:00,548.17,502.03,13.94,18.69,698,42,15.7,11.27817
station08,2018-10-09 02:00:00,573.83,526.94,14.06,18.74,746,41,16.1,11.85913
station08,2018-10-09 02:15:00,608.75,560.84,14.16,18.85,792,43,15.9,12.4014
station08,2018-10-09 02:30:00,629.56,581.08,14.21,18.99,836,44,16.299999,12.88733
station08,2018-10-09 02:45:00,656.86,607.64,14.31,19.07,880,44,16.1,13.37338
station08,2018-10-09 03:00:00,672.32,622.69,14.43,19.21,917,50,16.200001,13.71221
station08,2018-10-09 03:15:00,691.19,641.05,14.59,19.33,948,51,16.5,14.17198
station08,2018-10-09 03:30:00,700.85,650.47,14.77,19.35,968,53,16.700001,14.3196
station08,2018-10-09 03:45:00,710.94,660.31,14.99,19.29,984,53,16.6,14.47652
station08,2018-10-09 04:00:00,714.66,663.92,15.21,19.26,994,59,16.700001,14.62085
station08,2018-10-09 04:15:00,715.61,664.83,15.44,19.19,993,211,17.200001,14.61577
station08,2018-10-09 04:30:00,713.22,662.49,15.65,19.08,997,72,17.5,14.5324
station08,2018-10-09 04:45:00,705.18,654.64,15.77,19.02,995,58,17.6,14.57449
station08,2018-10-09 05:00:00,696.88,646.54,15.82,19.04,984,57,17.6,14.40199
station08,2018-10-09 05:15:00,680.38,630.47,15.83,19.03,961,54,17.799999,14.08048
station08,2018-10-09 05:30:00,666.91,617.36,15.84,18.91,941,52,18.299999,13.78905
station08,2018-10-09 05:45:00,643.05,594.14,15.84,18.76,917,50,18.1,13.44762
station08,2018-10-09 06:00:00,624.54,576.14,15.86,18.59,877,50,18.200001,12.81904
station08,2018-10-09 06:15:00,592.74,545.26,15.9,18.42,850,54,17.9,12.4122
station08,2018-10-09 06:30:00,568.87,522.08,15.96,18.21,802,50,18.6,11.72698
station08,2018-10-09 06:45:00,529.28,483.68,16.01,18.02,751,46,18.200001,11.06295
station08,2018-10-09 07:00:00,500.55,455.88,16.06,17.82,706,45,19.1,10.34511
station08,2018-10-09 07:15:00,454.31,411.17,16.07,17.69,649,45,18.5,9.500776
station08,2018-10-09 07:30:00,421.57,379.59,16.08,17.57,589,42,18.200001,8.564536
station08,2018-10-09 07:45:00,369.92,329.9,16.04,17.51,527,38,18.4,7.663513000000001
station08,2018-10-09 08:00:00,333.96,295.45,16.0,17.46,466,34,18.9,6.676875
station08,2018-10-09 08:15:00,278.2,242.3,15.89,17.49,393,35,17.700001,5.601732
station08,2018-10-09 08:30:00,240.1,206.23,15.77,17.55,304,38,16.6,4.319794
station08,2018-10-09 08:45:00,182.13,151.94,15.56,17.8,224,33,16.0,3.072322
station08,2018-10-09 09:00:00,143.46,116.27,15.32,18.26,165,26,15.8,2.129097
station08,2018-10-09 09:15:00,86.64,65.27,14.87,19.22,100,18,15.7,1.270334
station08,2018-10-09 09:30:00,50.91,34.83,14.2,20.89,48,11,14.6,0.580149
station08,2018-10-09 09:45:00,6.51,2.42,13.2,22.52,9,2,14.0,0.134169
station08,2018-10-09 10:00:00,0.0,0.0,12.53,23.48,0,0,13.5,0.0
station08,2018-10-09 10:15:00,0.0,0.0,11.87,24.73,0,0,13.2,0.0
station08,2018-10-09 10:30:00,0.0,0.0,11.31,25.83,0,0,13.1,0.0
station08,2018-10-09 10:45:00,0.0,0.0,10.82,26.8,0,0,12.9,0.0
station08,2018-10-09 11:00:00,0.0,0.0,10.43,27.58,0,0,12.6,0.0
station08,2018-10-09 11:15:00,0.0,0.0,10.12,28.12,0,0,12.3,0.0
station08,2018-10-09 11:30:00,0.0,0.0,9.85,28.63,0,0,11.5,0.0
station08,2018-10-09 11:45:00,0.0,0.0,9.62,29.08,0,0,10.9,0.0
station08,2018-10-09 12:00:00,0.0,0.0,9.41,29.46,0,0,11.9,0.0
station08,2018-10-09 12:15:00,0.0,0.0,9.19,29.85,0,0,11.2,0.0
station08,2018-10-09 12:30:00,0.0,0.0,8.91,30.33,0,0,11.0,0.0
station08,2018-10-09 12:45:00,0.0,0.0,8.62,30.81,0,0,10.1,0.0
station08,2018-10-09 13:00:00,0.0,0.0,8.31,31.31,0,0,10.1,0.0
station08,2018-10-09 13:15:00,0.0,0.0,8.05,31.74,0,0,10.5,0.0
station08,2018-10-09 13:30:00,0.0,0.0,7.81,32.23,0,0,10.4,0.0
station08,2018-10-09 13:45:00,0.0,0.0,7.57,32.75,0,0,9.2,0.0
station08,2018-10-09 14:00:00,0.0,0.0,7.4,33.01,0,0,9.1,0.0
station08,2018-10-09 14:15:00,0.0,0.0,7.29,33.06,0,0,8.900001,0.0
station08,2018-10-09 14:30:00,0.0,0.0,7.17,33.09,0,0,8.900001,0.0
station08,2018-10-09 14:45:00,0.0,0.0,7.04,33.14,0,0,8.8,0.0
station08,2018-10-09 15:00:00,0.0,0.0,6.87,33.28,0,0,8.3,0.0
station08,2018-10-09 15:15:00,0.0,0.0,6.71,33.49,0,0,8.5,0.0
station08,2018-10-09 15:30:00,0.0,0.0,6.56,33.71,0,0,8.3,0.0
station08,2018-10-09 15:45:00,0.0,0.0,6.41,34.1,0,0,8.400001,0.0
station08,2018-10-09 16:00:00,0.0,0.0,8.38,28.84,0,0,8.0,0.0
station08,2018-10-09 16:15:00,0.0,0.0,8.21,29.09,0,0,7.9,0.0
station08,2018-10-09 16:30:00,0.0,0.0,8.03,29.35,0,0,7.6,0.0
station08,2018-10-09 16:45:00,0.0,0.0,7.87,29.57,0,0,7.5,0.0
station08,2018-10-09 17:00:00,0.0,0.0,7.73,29.77,0,0,7.3,0.0
station08,2018-10-09 17:15:00,0.0,0.0,7.6,29.99,0,0,7.2,0.0
station08,2018-10-09 17:30:00,0.0,0.0,7.47,30.23,0,0,7.2,0.0
station08,2018-10-09 17:45:00,0.0,0.0,7.34,30.49,0,0,7.2,0.0
station08,2018-10-09 18:00:00,0.0,0.0,7.24,30.7,0,0,7.1,0.0
station08,2018-10-09 18:15:00,0.0,0.0,7.13,30.96,0,0,7.1,0.0
station08,2018-10-09 18:30:00,0.0,0.0,7.02,31.23,0,0,6.7,0.0
station08,2018-10-09 18:45:00,0.0,0.0,6.89,31.56,0,0,6.5,0.0
station08,2018-10-09 19:00:00,0.0,0.0,6.77,31.89,0,0,6.4,0.0
station08,2018-10-09 19:15:00,0.0,0.0,6.65,32.23,0,0,6.7,0.0
station08,2018-10-09 19:30:00,0.0,0.0,6.53,32.57,0,0,7.0,0.0
station08,2018-10-09 19:45:00,0.0,0.0,6.41,32.93,0,0,6.2,0.0
station08,2018-10-09 20:00:00,0.0,0.0,6.31,33.25,0,0,6.4,0.0
station08,2018-10-09 20:15:00,0.0,0.0,6.18,33.61,0,0,6.4,0.0
station08,2018-10-09 20:30:00,0.0,0.0,6.04,34.0,0,0,5.8,0.0
station08,2018-10-09 20:45:00,0.0,0.0,5.88,34.42,0,0,6.5,0.0
station08,2018-10-09 21:00:00,0.0,0.0,5.7,34.89,0,0,6.0,0.0
station08,2018-10-09 21:15:00,0.0,0.0,5.51,35.38,0,0,6.5,0.0
station08,2018-10-09 21:30:00,0.0,0.0,5.31,35.87,0,0,6.5,0.0
station08,2018-10-09 21:45:00,0.0,0.0,5.14,36.3,0,0,6.5,0.0
station08,2018-10-09 22:00:00,0.0,0.0,4.96,36.74,0,0,6.7,0.0
station08,2018-10-09 22:15:00,0.0,0.0,4.77,37.24,0,0,6.5,0.0
station08,2018-10-09 22:30:00,0.0,0.0,4.58,37.77,0,0,6.5,0.0
station08,2018-10-09 22:45:00,19.52,10.6,4.6,38.08,9,4,6.4,0.265971
station08,2018-10-09 23:00:00,50.85,34.69,4.82,38.38,20,11,5.8,0.871233
station08,2018-10-09 23:15:00,104.53,80.94,5.43,38.12,30,18,6.0,1.623885
station08,2018-10-09 23:30:00,142.18,114.95,6.29,37.68,40,24,6.8,2.520808
station08,2018-10-09 23:45:00,199.49,167.94,7.51,36.6,49,28,7.7,3.5511510000000004
station08,2018-10-10 00:00:00,237.6,203.71,8.87,34.17,252,32,8.6,4.634894999999999
station08,2018-10-10 00:15:00,293.86,257.01,9.88,31.4,314,35,9.900001,5.686021
station08,2018-10-10 00:30:00,330.43,291.89,10.89,29.46,377,37,10.1,6.678491
station08,2018-10-10 00:45:00,383.39,342.65,11.73,27.75,438,40,10.9,7.685567
station08,2018-10-10 01:00:00,417.18,375.16,12.55,26.26,492,42,11.6,8.595711999999999
station08,2018-10-10 01:15:00,465.27,421.56,13.24,24.97,551,44,12.4,9.429996
station08,2018-10-10 01:30:00,495.41,450.7,13.87,23.95,618,46,13.5,10.20765
station08,2018-10-10 01:45:00,537.35,491.35,14.45,22.98,663,48,13.4,10.9058
station08,2018-10-10 02:00:00,562.94,516.16,15.0,22.02,712,53,13.7,11.37654
station08,2018-10-10 02:15:00,597.63,549.86,15.56,20.97,750,57,14.0,11.89273
station08,2018-10-10 02:30:00,618.36,570.01,16.04,19.99,790,58,14.5,12.43575
station08,2018-10-10 02:45:00,645.58,596.49,16.47,19.11,834,60,15.5,12.77631
station08,2018-10-10 03:00:00,661.04,611.54,16.8,18.55,867,65,15.5,13.11537
station08,2018-10-10 03:15:00,679.9,629.91,17.03,18.34,858,79,16.4,13.18534
station08,2018-10-10 03:30:00,689.46,639.22,17.12,18.59,896,81,16.200001,13.62775
station08,2018-10-10 03:45:00,699.25,648.74,17.08,19.32,907,88,16.700001,13.59259
station08,2018-10-10 04:00:00,702.75,652.15,16.89,20.43,887,98,16.299999,13.507320000000002
station08,2018-10-10 04:15:00,703.56,652.92,16.62,21.74,860,219,16.9,13.22431
station08,2018-10-10 04:30:00,701.19,650.6,16.37,22.83,843,123,16.9,13.00672
station08,2018-10-10 04:45:00,693.31,642.9,16.18,23.58,854,110,16.700001,13.00591
station08,2018-10-10 05:00:00,685.19,634.99,16.06,23.87,871,104,16.700001,12.93571
station08,2018-10-10 05:15:00,668.76,618.97,16.0,23.95,836,102,16.4,12.56992
station08,2018-10-10 05:30:00,655.0,605.58,16.03,23.76,820,97,16.799999,12.32202
station08,2018-10-10 05:45:00,630.25,581.51,16.08,23.53,798,92,16.9,11.95669
station08,2018-10-10 06:00:00,611.11,562.88,16.14,23.26,763,90,16.700001,11.51568
station08,2018-10-10 06:15:00,578.55,531.24,16.15,23.06,733,88,16.799999,11.01202
station08,2018-10-10 06:30:00,554.41,507.8,16.14,22.92,686,88,17.0,10.27993
station08,2018-10-10 06:45:00,514.76,469.36,16.1,22.84,627,85,16.5,9.503547
station08,2018-10-10 07:00:00,486.13,441.65,16.05,22.79,582,81,17.5,8.745988
station08,2018-10-10 07:15:00,440.18,397.25,15.98,22.82,523,78,16.6,7.832783999999999
station08,2018-10-10 07:30:00,407.72,365.97,15.91,22.87,465,73,17.0,6.963398
station08,2018-10-10 07:45:00,356.62,316.86,15.81,22.99,403,68,16.9,6.020693
station08,2018-10-10 08:00:00,321.14,282.9,15.72,23.14,343,63,16.9,4.995142
station08,2018-10-10 08:15:00,266.28,230.69,15.56,23.37,281,56,16.6,4.051455000000001
station08,2018-10-10 08:30:00,228.88,195.37,15.4,23.64,227,47,16.5,3.222194
station08,2018-10-10 08:45:00,172.17,142.38,15.17,24.04,172,39,16.200001,2.341031
station08,2018-10-10 09:00:00,134.46,107.75,14.93,24.59,119,29,15.8,1.577122
station08,2018-10-10 09:15:00,79.38,58.64,14.51,25.69,73,20,15.5,0.933353
station08,2018-10-10 09:30:00,45.07,29.82,13.88,27.62,30,9,15.0,0.390788
station08,2018-10-10 09:45:00,3.92,1.06,12.92,29.5,4,0,14.6,0.077707
station08,2018-10-10 10:00:00,0.0,0.0,12.33,30.29,0,0,14.3,0.0
station08,2018-10-10 10:15:00,0.0,0.0,11.84,30.85,0,0,13.7,0.0
station08,2018-10-10 10:30:00,0.0,0.0,11.42,31.25,0,0,13.1,0.0
station08,2018-10-10 10:45:00,0.0,0.0,11.05,31.53,0,0,12.9,0.0
station08,2018-10-10 11:00:00,0.0,0.0,10.74,31.66,0,0,12.7,0.0
station08,2018-10-10 11:15:00,0.0,0.0,10.45,31.75,0,0,12.8,0.0
station08,2018-10-10 11:30:00,0.0,0.0,10.22,31.74,0,0,12.7,0.0
station08,2018-10-10 11:45:00,0.0,0.0,10.01,31.66,0,0,12.7,0.0
station08,2018-10-10 12:00:00,0.0,0.0,9.83,31.58,0,0,12.6,0.0
station08,2018-10-10 12:15:00,0.0,0.0,9.65,31.55,0,0,12.4,0.0
station08,2018-10-10 12:30:00,0.0,0.0,9.48,31.6,0,0,12.1,0.0
station08,2018-10-10 12:45:00,0.0,0.0,9.32,31.73,0,0,11.9,0.0
station08,2018-10-10 13:00:00,0.0,0.0,9.14,31.99,0,0,11.7,0.0
station08,2018-10-10 13:15:00,0.0,0.0,8.95,32.35,0,0,11.4,0.0
station08,2018-10-10 13:30:00,0.0,0.0,8.76,32.78,0,0,11.3,0.0
station08,2018-10-10 13:45:00,0.0,0.0,8.56,33.25,0,0,11.5,0.0
station08,2018-10-10 14:00:00,0.0,0.0,8.37,33.72,0,0,11.3,0.0
station08,2018-10-10 14:15:00,0.0,0.0,8.19,34.15,0,0,10.4,0.0
station08,2018-10-10 14:30:00,0.0,0.0,8.03,34.52,0,0,10.6,0.0
station08,2018-10-10 14:45:00,0.0,0.0,7.88,34.82,0,0,10.8,0.0
station08,2018-10-10 15:00:00,0.0,0.0,7.74,35.1,0,0,10.3,0.0
station08,2018-10-10 15:15:00,0.0,0.0,7.6,35.35,0,0,9.6,0.0
station08,2018-10-10 15:30:00,0.0,0.0,7.49,35.54,0,0,9.1,0.0
station08,2018-10-10 15:45:00,0.0,0.0,7.39,35.67,0,0,8.0,0.0
station08,2018-10-10 16:00:00,0.0,0.0,8.32,34.16,0,0,7.7,0.0
station08,2018-10-10 16:15:00,0.0,0.0,8.24,34.1,0,0,8.400001,0.0
station08,2018-10-10 16:30:00,0.0,0.0,8.17,34.02,0,0,7.7,0.0
station08,2018-10-10 16:45:00,0.0,0.0,8.09,33.96,0,0,9.1,0.0
station08,2018-10-10 17:00:00,0.0,0.0,8.02,33.92,0,0,8.400001,0.0
station08,2018-10-10 17:15:00,0.0,0.0,7.94,33.92,0,0,7.9,0.0
station08,2018-10-10 17:30:00,0.0,0.0,7.87,33.95,0,0,7.9,0.0
station08,2018-10-10 17:45:00,0.0,0.0,7.76,34.1,0,0,8.1,0.0
station08,2018-10-10 18:00:00,0.0,0.0,7.63,34.34,0,0,8.0,0.0
station08,2018-10-10 18:15:00,0.0,0.0,7.5,34.64,0,0,7.5,0.0
station08,2018-10-10 18:30:00,0.0,0.0,7.34,35.06,0,0,7.2,0.0
station08,2018-10-10 18:45:00,0.0,0.0,7.15,35.58,0,0,7.4,0.0
station08,2018-10-10 19:00:00,0.0,0.0,6.96,36.13,0,0,7.3,0.0
station08,2018-10-10 19:15:00,0.0,0.0,6.76,36.69,0,0,7.1,0.0
station08,2018-10-10 19:30:00,0.0,0.0,6.57,37.27,0,0,6.9,0.0
station08,2018-10-10 19:45:00,0.0,0.0,6.4,37.77,0,0,6.9,0.0
station08,2018-10-10 20:00:00,0.0,0.0,6.27,38.15,0,0,6.9,0.0
station08,2018-10-10 20:15:00,0.0,0.0,6.15,38.47,0,0,7.1,0.0
station08,2018-10-10 20:30:00,0.0,0.0,6.04,38.74,0,0,6.9,0.0
station08,2018-10-10 20:45:00,0.0,0.0,5.95,38.94,0,0,6.8,0.0
station08,2018-10-10 21:00:00,0.0,0.0,5.87,39.09,0,0,7.0,0.0
station08,2018-10-10 21:15:00,0.0,0.0,5.79,39.25,0,0,6.4,0.0
station08,2018-10-10 21:30:00,0.0,0.0,5.72,39.37,0,0,6.2,0.0
station08,2018-10-10 21:45:00,0.0,0.0,5.65,39.48,0,0,6.6,0.0
station08,2018-10-10 22:00:00,0.0,0.0,5.6,39.54,0,0,6.7,0.0
station08,2018-10-10 22:15:00,0.0,0.0,5.55,39.58,0,0,6.0,0.0
station08,2018-10-10 22:30:00,0.0,0.0,5.5,39.6,0,0,5.6,0.0
station08,2018-10-10 22:45:00,17.27,8.98,5.56,39.67,9,5,5.9,0.204602
station08,2018-10-10 23:00:00,47.82,32.1,5.82,39.72,24,15,5.9,0.668478
station08,2018-10-10 23:15:00,100.79,77.47,6.47,38.85,39,25,6.8,1.37021
station08,2018-10-10 23:30:00,138.12,111.07,7.1,38.09,52,33,7.1,2.17205
station08,2018-10-10 23:45:00,195.06,163.63,7.95,37.22,68,41,7.5,3.157592
station08,2018-10-11 00:00:00,232.98,199.16,8.64,35.01,223,49,8.3,4.0552660000000005
station08,2018-10-11 00:15:00,288.98,252.16,9.23,33.33,280,54,9.400001,4.96137
station08,2018-10-11 00:30:00,325.37,286.84,9.68,32.36,338,59,10.3,5.992981
